"Var1","Var2","value","year"
"R1003","R1004_R1249",0,"2020"
"R1004_R1249","R1004_R1249",1,"2020"
"R1015","R1004_R1249",0.167610005477451,"2020"
"R1016_R1261","R1004_R1249",0.318555490311215,"2020"
"R1062","R1004_R1249",0.135730241463674,"2020"
"R150_R751_L230","R1004_R1249",0,"2020"
"R471","R1004_R1249",0,"2020"
"R478","R1004_R1249",0,"2020"
"R523","R1004_R1249",0.0724043715846995,"2020"
"R561","R1004_R1249",0.60019267822736,"2020"
"R584","R1004_R1249",0.0504003768252473,"2020"
"R587","R1004_R1249",0.869772998805257,"2020"
"R591","R1004_R1249",0.11712204007286,"2020"
"R605","R1004_R1249",0,"2020"
"R623","R1004_R1249",0.0328614762386249,"2020"
"R627_R1334","R1004_R1249",0,"2020"
"R713","R1004_R1249",0.0824372759856631,"2020"
"R714","R1004_R1249",0.199641897940913,"2020"
"R729","R1004_R1249",0.0430292598967298,"2020"
"R741_R1232","R1004_R1249",0.801040312093628,"2020"
"R747","R1004_R1249",0.546726001271456,"2020"
"R799","R1004_R1249",0.0734265734265734,"2020"
"R813_R1020","R1004_R1249",0.00175849941383353,"2020"
"R831_R1034","R1004_R1249",0,"2020"
"R832","R1004_R1249",0,"2020"
"R834","R1004_R1249",1,"2020"
"R838","R1004_R1249",0.0478615071283096,"2020"
"R867","R1004_R1249",0.117605880294015,"2020"
"R893","R1004_R1249",0.382644628099174,"2020"
"R901","R1004_R1249",0,"2020"
"R910","R1004_R1249",0.25597609561753,"2020"
"R912","R1004_R1249",0,"2020"
"R945","R1004_R1249",0.217560480460159,"2020"
"R951","R1004_R1249",0.00415800415800416,"2020"
"R952","R1004_R1249",0,"2020"
"R983","R1004_R1249",0,"2020"
"R984_R1111_L1314","R1004_R1249",0.301245210727969,"2020"
"R990","R1004_R1249",0,"2020"
"R1003","R1015",0.0891252955082742,"2020"
"R1004_R1249","R1015",0.713841368584759,"2020"
"R1015","R1015",1,"2020"
"R1016_R1261","R1015",0.575748678802114,"2020"
"R1062","R1015",0.337091798744814,"2020"
"R150_R751_L230","R1015",0.0662033650329188,"2020"
"R471","R1015",0.00579710144927536,"2020"
"R478","R1015",0.00302343159486017,"2020"
"R523","R1015",0.246857923497268,"2020"
"R561","R1015",0.723506743737958,"2020"
"R584","R1015",0.188569634165489,"2020"
"R587","R1015",0.657108721624851,"2020"
"R591","R1015",0.498451730418944,"2020"
"R605","R1015",0.2093147751606,"2020"
"R623","R1015",0.290697674418605,"2020"
"R627_R1334","R1015",0.090625,"2020"
"R713","R1015",0.498207885304659,"2020"
"R714","R1015",0.533572068039391,"2020"
"R729","R1015",0.897590361445783,"2020"
"R741_R1232","R1015",0.752925877763329,"2020"
"R747","R1015",0.868404322949778,"2020"
"R799","R1015",0.517482517482518,"2020"
"R813_R1020","R1015",0.42106291520125,"2020"
"R831_R1034","R1015",0.138360655737705,"2020"
"R832","R1015",0.128352490421456,"2020"
"R834","R1015",0.458904109589041,"2020"
"R838","R1015",0.582993890020367,"2020"
"R867","R1015",0.960098004900245,"2020"
"R893","R1015",0.668595041322314,"2020"
"R901","R1015",0.992561105207226,"2020"
"R910","R1015",0.598605577689243,"2020"
"R912","R1015",0,"2020"
"R945","R1015",0.577059719167654,"2020"
"R951","R1015",1,"2020"
"R952","R1015",0.652144772117963,"2020"
"R983","R1015",0.572495088408644,"2020"
"R984_R1111_L1314","R1015",0.878352490421456,"2020"
"R990","R1015",0.136557610241821,"2020"
"R1003","R1016_R1261",0,"2020"
"R1004_R1249","R1016_R1261",0.843701399688958,"2020"
"R1015","R1016_R1261",0.358042724119043,"2020"
"R1016_R1261","R1016_R1261",1,"2020"
"R1062","R1016_R1261",0.320072332730561,"2020"
"R150_R751_L230","R1016_R1261",0,"2020"
"R471","R1016_R1261",0,"2020"
"R478","R1016_R1261",0,"2020"
"R523","R1016_R1261",0.0744535519125683,"2020"
"R561","R1016_R1261",0.540462427745665,"2020"
"R584","R1016_R1261",0.0584079133301931,"2020"
"R587","R1016_R1261",0.73715651135006,"2020"
"R591","R1016_R1261",0.309927140255009,"2020"
"R605","R1016_R1261",0.0203426124197002,"2020"
"R623","R1016_R1261",0.0819009100101112,"2020"
"R627_R1334","R1016_R1261",0,"2020"
"R713","R1016_R1261",0.136798088410992,"2020"
"R714","R1016_R1261",0.229185317815577,"2020"
"R729","R1016_R1261",0.0395869191049914,"2020"
"R741_R1232","R1016_R1261",0.750975292587776,"2020"
"R747","R1016_R1261",0.668785759694851,"2020"
"R799","R1016_R1261",0.101398601398601,"2020"
"R813_R1020","R1016_R1261",0.0228604923798359,"2020"
"R831_R1034","R1016_R1261",0.000655737704918033,"2020"
"R832","R1016_R1261",0,"2020"
"R834","R1016_R1261",1,"2020"
"R838","R1016_R1261",0.0656822810590631,"2020"
"R867","R1016_R1261",0.338116905845292,"2020"
"R893","R1016_R1261",0.336363636363636,"2020"
"R901","R1016_R1261",0.24548352816153,"2020"
"R910","R1016_R1261",0.342629482071713,"2020"
"R912","R1016_R1261",0,"2020"
"R945","R1016_R1261",0.556251057350702,"2020"
"R951","R1016_R1261",0.199064449064449,"2020"
"R952","R1016_R1261",0.0191018766756032,"2020"
"R983","R1016_R1261",0,"2020"
"R984_R1111_L1314","R1016_R1261",0.531848659003831,"2020"
"R990","R1016_R1261",0,"2020"
"R1003","R1062",0.615130023640662,"2020"
"R1004_R1249","R1062",0.992223950233281,"2020"
"R1015","R1062",0.578601424137301,"2020"
"R1016_R1261","R1062",0.883440986494422,"2020"
"R1062","R1062",1,"2020"
"R150_R751_L230","R1062",0.649231894659839,"2020"
"R471","R1062",0.805797101449275,"2020"
"R478","R1062",0.571428571428571,"2020"
"R523","R1062",0.672540983606557,"2020"
"R561","R1062",1,"2020"
"R584","R1062",0.580938922907835,"2020"
"R587","R1062",1,"2020"
"R591","R1062",0.597540983606557,"2020"
"R605","R1062",0.921306209850107,"2020"
"R623","R1062",0.842264914054601,"2020"
"R627_R1334","R1062",0.84625,"2020"
"R713","R1062",1,"2020"
"R714","R1062",0.981199641897941,"2020"
"R729","R1062",0.42039586919105,"2020"
"R741_R1232","R1062",0.990247074122237,"2020"
"R747","R1062",0.873490146217419,"2020"
"R799","R1062",1,"2020"
"R813_R1020","R1062",0.384525205158265,"2020"
"R831_R1034","R1062",0.839016393442623,"2020"
"R832","R1062",1,"2020"
"R834","R1062",1,"2020"
"R838","R1062",1,"2020"
"R867","R1062",0.330766538326916,"2020"
"R893","R1062",1,"2020"
"R901","R1062",0.134962805526036,"2020"
"R910","R1062",1,"2020"
"R912","R1062",0.191252144082333,"2020"
"R945","R1062",0.715953307392996,"2020"
"R951","R1062",0.218814968814969,"2020"
"R952","R1062",0.228217158176944,"2020"
"R983","R1062",0.310805500982318,"2020"
"R984_R1111_L1314","R1062",0.66235632183908,"2020"
"R990","R1062",0.952347083926031,"2020"
"R1003","R150_R751_L230",0.521276595744681,"2020"
"R1004_R1249","R150_R751_L230",0,"2020"
"R1015","R150_R751_L230",0.0330472886616761,"2020"
"R1016_R1261","R150_R751_L230",0,"2020"
"R1062","R150_R751_L230",0.188809701095628,"2020"
"R150_R751_L230","R150_R751_L230",1,"2020"
"R471","R150_R751_L230",1,"2020"
"R478","R150_R751_L230",0.853363567649282,"2020"
"R523","R150_R751_L230",0.333333333333333,"2020"
"R561","R150_R751_L230",0.0751445086705202,"2020"
"R584","R150_R751_L230",0.420317161249804,"2020"
"R587","R150_R751_L230",0.0848267622461171,"2020"
"R591","R150_R751_L230",0.0383424408014572,"2020"
"R605","R150_R751_L230",0.808351177730193,"2020"
"R623","R150_R751_L230",0.492922143579373,"2020"
"R627_R1334","R150_R751_L230",0.95875,"2020"
"R713","R150_R751_L230",0.260454002389486,"2020"
"R714","R150_R751_L230",0.21307072515667,"2020"
"R729","R150_R751_L230",0,"2020"
"R741_R1232","R150_R751_L230",0.0383615084525358,"2020"
"R747","R150_R751_L230",0.0127145581691036,"2020"
"R799","R150_R751_L230",0.491841491841492,"2020"
"R813_R1020","R150_R751_L230",0.0355607659241891,"2020"
"R831_R1034","R150_R751_L230",0.697049180327869,"2020"
"R832","R150_R751_L230",0.940613026819923,"2020"
"R834","R150_R751_L230",0,"2020"
"R838","R150_R751_L230",0.223014256619145,"2020"
"R867","R150_R751_L230",0,"2020"
"R893","R150_R751_L230",0.273553719008264,"2020"
"R901","R150_R751_L230",0,"2020"
"R910","R150_R751_L230",0.293824701195219,"2020"
"R912","R150_R751_L230",0.341766723842196,"2020"
"R945","R150_R751_L230",0.0125190323126375,"2020"
"R951","R150_R751_L230",0,"2020"
"R952","R150_R751_L230",0.060656836461126,"2020"
"R983","R150_R751_L230",0.0711198428290766,"2020"
"R984_R1111_L1314","R150_R751_L230",0.0419061302681992,"2020"
"R990","R150_R751_L230",0.829302987197724,"2020"
"R1003","R471",0.155555555555556,"2020"
"R1004_R1249","R471",0,"2020"
"R1015","R471",0.000730326821252511,"2020"
"R1016_R1261","R471",0,"2020"
"R1062","R471",0.059142644399532,"2020"
"R150_R751_L230","R471",0.252377468910022,"2020"
"R471","R471",1,"2020"
"R478","R471",0.426303854875283,"2020"
"R523","R471",0.0942622950819672,"2020"
"R561","R471",0,"2020"
"R584","R471",0.108337258596326,"2020"
"R587","R471",0,"2020"
"R591","R471",0.000728597449908925,"2020"
"R605","R471",0.338865096359743,"2020"
"R623","R471",0.136501516683519,"2020"
"R627_R1334","R471",0.43125,"2020"
"R713","R471",0.0221027479091995,"2020"
"R714","R471",0.013876454789615,"2020"
"R729","R471",0,"2020"
"R741_R1232","R471",0,"2020"
"R747","R471",0,"2020"
"R799","R471",0.0454545454545455,"2020"
"R813_R1020","R471",0,"2020"
"R831_R1034","R471",0.226229508196721,"2020"
"R832","R471",0.432950191570881,"2020"
"R834","R471",0,"2020"
"R838","R471",0.0122199592668024,"2020"
"R867","R471",0,"2020"
"R893","R471",0.00661157024793388,"2020"
"R901","R471",0,"2020"
"R910","R471",0.00796812749003984,"2020"
"R912","R471",0.0891938250428816,"2020"
"R945","R471",0,"2020"
"R951","R471",0,"2020"
"R952","R471",0,"2020"
"R983","R471",0,"2020"
"R984_R1111_L1314","R471",0,"2020"
"R990","R471",0.376955903271693,"2020"
"R1003","R478",0.310401891252955,"2020"
"R1004_R1249","R478",0,"2020"
"R1015","R478",0.000730326821252511,"2020"
"R1016_R1261","R478",0,"2020"
"R1062","R478",0.0804169769173492,"2020"
"R150_R751_L230","R478",0.412948061448427,"2020"
"R471","R478",0.817391304347826,"2020"
"R478","R478",1,"2020"
"R523","R478",0.154234972677596,"2020"
"R561","R478",0,"2020"
"R584","R478",0.177264876746742,"2020"
"R587","R478",0,"2020"
"R591","R478",0,"2020"
"R605","R478",0.419164882226981,"2020"
"R623","R478",0.108695652173913,"2020"
"R627_R1334","R478",0.511875,"2020"
"R713","R478",0.00896057347670251,"2020"
"R714","R478",0.0044762757385855,"2020"
"R729","R478",0,"2020"
"R741_R1232","R478",0,"2020"
"R747","R478",0,"2020"
"R799","R478",0.0233100233100233,"2020"
"R813_R1020","R478",0,"2020"
"R831_R1034","R478",0.330819672131148,"2020"
"R832","R478",0.373563218390805,"2020"
"R834","R478",0,"2020"
"R838","R478",0.00254582484725051,"2020"
"R867","R478",0,"2020"
"R893","R478",0,"2020"
"R901","R478",0,"2020"
"R910","R478",0,"2020"
"R912","R478",0.13336192109777,"2020"
"R945","R478",0,"2020"
"R951","R478",0,"2020"
"R952","R478",0,"2020"
"R983","R478",0,"2020"
"R984_R1111_L1314","R478",0,"2020"
"R990","R478",0.366998577524893,"2020"
"R1003","R523",0.920094562647754,"2020"
"R1004_R1249","R523",0.412130637636081,"2020"
"R1015","R523",0.329925141500822,"2020"
"R1016_R1261","R523",0.16001174398121,"2020"
"R1062","R523",0.523667694926072,"2020"
"R150_R751_L230","R523",0.892465252377469,"2020"
"R471","R523",1,"2020"
"R478","R523",0.853363567649282,"2020"
"R523","R523",1,"2020"
"R561","R523",0.839113680154143,"2020"
"R584","R523",0.82540430208824,"2020"
"R587","R523",0.620071684587814,"2020"
"R591","R523",0.333515482695811,"2020"
"R605","R523",1,"2020"
"R623","R523",0.842264914054601,"2020"
"R627_R1334","R523",1,"2020"
"R713","R523",0.949223416965352,"2020"
"R714","R523",0.910922112802149,"2020"
"R729","R523",0.393717728055077,"2020"
"R741_R1232","R523",0.517555266579974,"2020"
"R747","R523",0.479338842975207,"2020"
"R799","R523",1,"2020"
"R813_R1020","R523",0.264556467370066,"2020"
"R831_R1034","R523",0.952459016393443,"2020"
"R832","R523",1,"2020"
"R834","R523",0.599315068493151,"2020"
"R838","R523",0.954684317718941,"2020"
"R867","R523",0.139656982849142,"2020"
"R893","R523",0.945454545454545,"2020"
"R901","R523",0,"2020"
"R910","R523",0.961155378486056,"2020"
"R912","R523",0.675385934819897,"2020"
"R945","R523",0.242260192860768,"2020"
"R951","R523",0.166839916839917,"2020"
"R952","R523",0.156166219839142,"2020"
"R983","R523",0.203143418467583,"2020"
"R984_R1111_L1314","R523",0.332614942528736,"2020"
"R990","R523",1,"2020"
"R1003","R561",0.0477541371158392,"2020"
"R1004_R1249","R561",0.484447900466563,"2020"
"R1015","R561",0.137118860690159,"2020"
"R1016_R1261","R561",0.164709336465062,"2020"
"R1062","R561",0.110413785767472,"2020"
"R150_R751_L230","R561",0.0285296269202634,"2020"
"R471","R561",0,"2020"
"R478","R561",0,"2020"
"R523","R561",0.118989071038251,"2020"
"R561","R561",1,"2020"
"R584","R561",0.10519704820223,"2020"
"R587","R561",0.758661887694146,"2020"
"R591","R561",0.0945355191256831,"2020"
"R605","R561",0.142398286937901,"2020"
"R623","R561",0.208796764408493,"2020"
"R627_R1334","R561",0.035,"2020"
"R713","R561",0.31063321385902,"2020"
"R714","R561",0.35810205908684,"2020"
"R729","R561",0.0481927710843374,"2020"
"R741_R1232","R561",0.583224967490247,"2020"
"R747","R561",0.497139224411952,"2020"
"R799","R561",0.370629370629371,"2020"
"R813_R1020","R561",0.00664322000781555,"2020"
"R831_R1034","R561",0.0649180327868853,"2020"
"R832","R561",0.0325670498084291,"2020"
"R834","R561",0.88013698630137,"2020"
"R838","R561",0.247454175152749,"2020"
"R867","R561",0.0115505775288764,"2020"
"R893","R561",0.708264462809917,"2020"
"R901","R561",0,"2020"
"R910","R561",0.603585657370518,"2020"
"R912","R561",0,"2020"
"R945","R561",0.16697682287261,"2020"
"R951","R561",0,"2020"
"R952","R561",0,"2020"
"R983","R561",0,"2020"
"R984_R1111_L1314","R561",0.247126436781609,"2020"
"R990","R561",0.0732574679943101,"2020"
"R1003","R584",0.81016548463357,"2020"
"R1004_R1249","R584",0.249611197511664,"2020"
"R1015","R584",0.219280628081066,"2020"
"R1016_R1261","R584",0.10921902524956,"2020"
"R1062","R584",0.393575151579619,"2020"
"R150_R751_L230","R584",0.979151426481346,"2020"
"R471","R584",1,"2020"
"R478","R584",0.853363567649282,"2020"
"R523","R584",0.718169398907104,"2020"
"R561","R584",0.645472061657033,"2020"
"R584","R584",1,"2020"
"R587","R584",0.452807646356033,"2020"
"R591","R584",0.260018214936248,"2020"
"R605","R584",1,"2020"
"R623","R584",0.833164812942366,"2020"
"R627_R1334","R584",0.995,"2020"
"R713","R584",0.864396654719235,"2020"
"R714","R584",0.834825425246195,"2020"
"R729","R584",0.290447504302926,"2020"
"R741_R1232","R584",0.38556566970091,"2020"
"R747","R584",0.345835982199619,"2020"
"R799","R584",0.897435897435897,"2020"
"R813_R1020","R584",0.262797967956233,"2020"
"R831_R1034","R584",0.949836065573771,"2020"
"R832","R584",1,"2020"
"R834","R584",0.458904109589041,"2020"
"R838","R584",0.790733197556008,"2020"
"R867","R584",0.0371018550927546,"2020"
"R893","R584",0.762809917355372,"2020"
"R901","R584",0,"2020"
"R910","R584",0.862549800796813,"2020"
"R912","R584",0.939536878216124,"2020"
"R945","R584",0.132634072069024,"2020"
"R951","R584",0.0535343035343035,"2020"
"R952","R584",0.163203753351206,"2020"
"R983","R584",0.235756385068762,"2020"
"R984_R1111_L1314","R584",0.218151340996169,"2020"
"R990","R584",0.986486486486487,"2020"
"R1003","R587",0.0238770685579196,"2020"
"R1004_R1249","R587",0.566096423017107,"2020"
"R1015","R587",0.10041993792222,"2020"
"R1016_R1261","R587",0.181150910158544,"2020"
"R1062","R587",0.0890330815870652,"2020"
"R150_R751_L230","R587",0.0259692757863936,"2020"
"R471","R587",0,"2020"
"R478","R587",0,"2020"
"R523","R587",0.0709016393442623,"2020"
"R561","R587",0.611753371868979,"2020"
"R584","R587",0.0595069869681269,"2020"
"R587","R587",1,"2020"
"R591","R587",0.0762295081967213,"2020"
"R605","R587",0.0546038543897216,"2020"
"R623","R587",0.0728008088978766,"2020"
"R627_R1334","R587",0.041875,"2020"
"R713","R587",0.140382317801673,"2020"
"R714","R587",0.227394807520143,"2020"
"R729","R587",0.0481927710843374,"2020"
"R741_R1232","R587",0.519505851755527,"2020"
"R747","R587",0.415766052129688,"2020"
"R799","R587",0.191142191142191,"2020"
"R813_R1020","R587",0,"2020"
"R831_R1034","R587",0.0334426229508197,"2020"
"R832","R587",0.0881226053639847,"2020"
"R834","R587",0.948630136986301,"2020"
"R838","R587",0.0712830957230143,"2020"
"R867","R587",0.0591529576478824,"2020"
"R893","R587",0.441322314049587,"2020"
"R901","R587",0,"2020"
"R910","R587",0.358565737051793,"2020"
"R912","R587",0,"2020"
"R945","R587",0.135002537641685,"2020"
"R951","R587",0,"2020"
"R952","R587",0,"2020"
"R983","R587",0,"2020"
"R984_R1111_L1314","R587",0.200431034482759,"2020"
"R990","R587",0.0725462304409673,"2020"
"R1003","R591",0.319148936170213,"2020"
"R1004_R1249","R591",1,"2020"
"R1015","R591",0.999269673178747,"2020"
"R1016_R1261","R591",0.999119201409278,"2020"
"R1062","R591",0.697904478246995,"2020"
"R150_R751_L230","R591",0.153986832479883,"2020"
"R471","R591",0.0115942028985507,"2020"
"R478","R591",0,"2020"
"R523","R591",0.500273224043716,"2020"
"R561","R591",1,"2020"
"R584","R591",0.448265033757262,"2020"
"R587","R591",1,"2020"
"R591","R591",1,"2020"
"R605","R591",0.408458244111349,"2020"
"R623","R591",0.650657229524772,"2020"
"R627_R1334","R591",0.264375,"2020"
"R713","R591",0.971923536439665,"2020"
"R714","R591",0.965532676812892,"2020"
"R729","R591",1,"2020"
"R741_R1232","R591",1,"2020"
"R747","R591",1,"2020"
"R799","R591",0.953379953379953,"2020"
"R813_R1020","R591",0.683470105509965,"2020"
"R831_R1034","R591",0.412786885245902,"2020"
"R832","R591",0.542145593869732,"2020"
"R834","R591",1,"2020"
"R838","R591",0.983706720977597,"2020"
"R867","R591",0.992649632481624,"2020"
"R893","R591",1,"2020"
"R901","R591",1,"2020"
"R910","R591",1,"2020"
"R912","R591",0.376072041166381,"2020"
"R945","R591",0.972762645914397,"2020"
"R951","R591",1,"2020"
"R952","R591",0.865951742627346,"2020"
"R983","R591",0.83614931237721,"2020"
"R984_R1111_L1314","R591",1,"2020"
